City,Date,Temperature,temp_max,temp_min,humidity,precip,snow,windspeed,conditions
"Ottawa, ON",2020-04-09,4.0,6.6,1.1,81.09,13.72,0.0,29.3,Rain
"Ottawa, ON",2020-04-10,2.7,4.8,0.6,74.27,3.95,0.0,33.2,Rain
"Ottawa, ON",2020-04-11,2.8,7.8,-1.2,51.48,0.3,0.0,29.3,Rain
"Ottawa, ON",2020-04-12,6.8,11.8,-0.5,57.01,0.0,0.0,23.9,Clear
"Ottawa, ON",2020-04-13,9.8,15.6,3.6,81.17,24.21,0.0,38.7,Rain
"Ottawa, ON",2020-04-14,3.5,6.3,-0.3,49.62,0.3,0.0,29.0,Rain
"Ottawa, ON",2020-04-15,0.2,2.9,-2.2,67.54,0.0,0.0,24.0,Clear
"Ottawa, ON",2020-04-16,0.7,4.6,-2.8,58.01,0.0,0.0,29.3,Clear
"Ottawa, ON",2020-04-17,2.2,5.8,-1.0,53.01,0.0,0.0,20.4,Clear
"Ottawa, ON",2020-04-18,4.2,10.3,-3.7,52.92,0.0,0.0,23.6,Clear
"Ottawa, ON",2020-04-19,4.7,8.0,0.1,78.09,11.02,0.0,27.3,Rain
"Ottawa, ON",2020-04-20,1.0,6.1,-3.9,48.69,0.3,0.0,16.4,Rain
"Ottawa, ON",2020-04-21,1.5,5.8,-2.3,62.57,7.2,0.0,35.1,Rain
"Ottawa, ON",2020-04-22,-1.7,2.4,-5.6,49.94,0.0,0.0,36.7,Clear
"Ottawa, ON",2020-04-23,0.9,7.1,-4.7,34.87,0.0,0.0,16.4,Clear
"Ottawa, ON",2020-04-24,4.1,9.6,-1.5,38.04,0.0,0.0,22.0,Clear
"Ottawa, ON",2020-04-25,7.8,14.8,-1.2,35.91,0.0,0.0,12.7,Clear
"Ottawa, ON",2020-04-26,9.5,13.0,5.5,30.45,0.0,0.0,25.5,Clear
"Ottawa, ON",2020-04-27,8.7,12.8,5.6,34.79,0.0,0.0,18.1,Clear
"Ottawa, ON",2020-04-28,8.2,15.0,-1.2,45.33,0.0,0.0,12.9,Clear
"Ottawa, ON",2020-04-29,11.1,16.4,3.5,41.99,0.0,0.0,29.3,Clear
"Ottawa, ON",2020-04-30,11.3,13.1,9.6,80.55,21.23,0.0,24.0,Rain
"Ottawa, ON",2020-05-01,11.0,13.6,6.7,76.31,9.63,0.0,30.9,Rain
"Ottawa, ON",2020-05-02,11.9,19.7,3.4,61.78,0.0,0.0,33.0,Clear
"Ottawa, ON",2020-05-03,14.3,21.5,9.0,62.02,2.71,0.0,29.4,Rain
"Ottawa, ON",2020-05-04,6.8,10.1,2.3,59.06,0.0,0.0,29.2,Clear
"Ottawa, ON",2020-05-05,5.0,11.1,-0.7,50.16,0.0,0.0,22.2,Clear
"Ottawa, ON",2020-05-06,8.6,14.6,2.2,39.49,0.0,0.0,20.1,Clear
"Ottawa, ON",2020-05-07,7.7,13.2,2.5,46.48,0.0,0.0,29.2,Clear
"Ottawa, ON",2020-05-08,2.3,5.3,0.3,50.71,0.0,0.0,21.9,Clear
"Ottawa, ON",2020-05-09,1.4,5.3,-2.5,50.05,0.0,0.0,31.1,Clear
"Ottawa, ON",2020-05-10,6.3,11.7,1.6,49.03,0.0,0.0,29.2,Clear
"Ottawa, ON",2020-05-11,5.6,10.1,1.6,50.09,0.0,0.0,18.1,Clear
"Ottawa, ON",2020-05-12,4.4,8.0,-0.7,37.39,0.0,0.0,23.8,Clear
"Ottawa, ON",2020-05-13,7.7,14.2,0.5,40.7,0.0,0.0,23.9,Clear
"Ottawa, ON",2020-05-14,11.4,16.8,2.5,37.05,0.0,0.0,18.1,Clear
"Ottawa, ON",2020-05-15,11.5,13.5,9.8,80.66,27.64,0.0,12.8,Rain
"Ottawa, ON",2020-05-16,13.5,16.6,10.6,65.27,0.3,0.0,18.3,Rain
"Ottawa, ON",2020-05-17,14.8,19.8,8.5,53.5,0.0,0.0,14.6,Clear
"Ottawa, ON",2020-05-18,15.6,20.6,11.8,34.84,0.0,0.0,21.8,Clear
"Ottawa, ON",2020-05-19,14.7,19.6,9.0,35.94,0.0,0.0,25.6,Clear
"Ottawa, ON",2020-05-20,16.4,23.6,8.2,42.39,0.0,0.0,11.0,Clear
"Ottawa, ON",2020-05-21,17.3,24.3,9.7,37.59,0.0,0.0,23.9,Clear
"Ottawa, ON",2020-05-22,20.1,28.3,10.9,35.05,0.0,0.0,14.6,Clear
"Ottawa, ON",2020-05-23,19.4,24.3,14.9,30.86,0.0,0.0,25.6,Clear
"Ottawa, ON",2020-05-24,19.6,27.3,10.5,45.3,0.0,0.0,16.3,Clear
"Ottawa, ON",2020-05-25,19.5,22.6,16.6,77.12,3.93,0.0,27.3,Rain
"Ottawa, ON",2020-05-26,23.4,31.6,14.8,76.72,0.0,0.0,20.4,Clear
"Ottawa, ON",2020-05-27,26.8,33.6,18.0,61.98,0.0,0.0,25.6,Clear
"Ottawa, ON",2020-05-28,23.4,26.5,19.6,72.08,3.23,0.0,25.6,Rain
"Ottawa, ON",2020-05-29,22.4,27.1,18.1,76.66,23.35,0.0,29.2,Rain
"Ottawa, ON",2020-05-30,13.3,19.1,6.8,77.0,15.87,0.0,29.2,Rain
"Ottawa, ON",2020-05-31,8.3,12.1,4.3,66.53,0.3,0.0,25.6,Rain
"Ottawa, ON",2020-06-01,10.5,17.5,3.5,69.29,1.9,0.0,18.0,Rain
"Ottawa, ON",2020-06-02,12.6,15.6,8.6,77.5,0.8,0.0,14.6,Rain
"Ottawa, ON",2020-06-03,14.9,19.1,12.6,85.87,0.3,0.0,12.8,Rain
"Ottawa, ON",2020-06-04,18.4,24.1,11.1,71.69,1.05,0.0,20.2,Rain
"Ottawa, ON",2020-06-05,21.0,28.6,13.2,61.85,0.3,0.0,23.7,Rain
"Ottawa, ON",2020-06-06,18.5,23.1,14.6,66.32,8.0,0.0,34.8,Rain
"Ottawa, ON",2020-06-07,16.5,20.8,11.0,49.91,0.0,0.0,23.8,Clear
"Ottawa, ON",2020-06-08,17.2,21.4,11.5,48.18,0.0,0.0,18.2,Clear
"Ottawa, ON",2020-06-09,17.7,22.3,12.9,69.59,1.4,0.0,12.7,Rain
"Ottawa, ON",2020-06-10,21.4,29.0,14.8,71.79,2.45,0.0,25.7,Rain
"Ottawa, ON",2020-06-11,20.5,23.1,15.0,67.92,1.67,0.0,33.2,Rain
"Ottawa, ON",2020-06-12,14.1,16.8,6.8,64.05,0.0,0.0,34.7,Clear
"Ottawa, ON",2020-06-13,10.4,16.0,5.8,65.98,1.2,0.0,18.1,Rain
"Ottawa, ON",2020-06-14,14.4,20.8,7.1,52.11,0.0,0.0,12.8,Clear
"Ottawa, ON",2020-06-15,16.7,23.8,6.8,52.86,0.0,0.0,11.1,Clear
"Ottawa, ON",2020-06-16,19.7,27.5,8.8,50.61,0.0,0.0,14.6,Clear
"Ottawa, ON",2020-06-17,22.4,29.8,12.7,48.73,0.0,0.0,14.7,Clear
"Ottawa, ON",2020-06-18,24.0,31.8,13.6,51.35,0.0,0.0,14.6,Clear
"Ottawa, ON",2020-06-19,25.1,31.1,16.7,58.15,0.0,0.0,16.4,Clear
"Ottawa, ON",2020-06-20,26.0,31.8,18.6,57.87,0.0,0.0,14.7,Clear
"Ottawa, ON",2020-06-21,26.2,32.0,17.5,58.19,0.0,0.0,16.4,Clear
"Ottawa, ON",2020-06-22,24.8,32.6,19.3,71.41,9.65,0.0,22.2,Rain
"Ottawa, ON",2020-06-23,24.8,30.0,19.6,72.95,3.55,0.0,33.0,Rain
"Ottawa, ON",2020-06-24,19.5,21.3,15.8,66.77,1.6,0.0,33.0,Rain
"Ottawa, ON",2020-06-25,19.6,23.9,15.8,58.8,2.87,0.0,30.7,Rain
"Ottawa, ON",2020-06-26,20.6,26.0,13.1,58.54,0.3,0.0,18.2,Rain
"Ottawa, ON",2020-06-27,20.5,25.6,16.6,73.96,3.85,0.0,25.2,Rain
"Ottawa, ON",2020-06-28,20.8,26.6,17.3,83.57,11.94,0.0,28.8,Rain
"Ottawa, ON",2020-06-29,21.6,26.8,15.5,74.58,0.3,0.0,18.3,Rain
"Ottawa, ON",2020-06-30,22.3,26.3,19.5,68.79,0.0,0.0,18.1,Clear
"Ottawa, ON",2020-07-01,25.2,31.8,17.8,59.51,0.0,0.0,16.3,Clear
"Ottawa, ON",2020-07-02,24.7,30.3,21.1,69.55,11.55,0.0,25.2,Rain
"Ottawa, ON",2020-07-03,25.7,31.2,20.6,61.0,0.3,0.0,14.5,Rain
"Ottawa, ON",2020-07-04,24.1,29.6,18.9,41.13,0.0,0.0,18.2,Clear
"Ottawa, ON",2020-07-05,23.3,29.6,15.9,54.19,0.3,0.0,20.3,Rain
"Ottawa, ON",2020-07-06,23.8,30.8,13.5,51.8,0.0,0.0,12.7,Clear
"Ottawa, ON",2020-07-07,26.2,34.0,17.5,52.18,7.4,0.0,23.8,Rain
"Ottawa, ON",2020-07-08,27.5,33.0,21.1,65.16,2.25,0.0,18.3,Rain
"Ottawa, ON",2020-07-09,27.4,35.3,20.6,66.22,1.0,0.0,20.3,Rain
"Ottawa, ON",2020-07-10,28.8,36.0,21.1,61.81,0.0,0.0,18.2,Clear
"Ottawa, ON",2020-07-11,23.8,26.8,21.4,85.65,29.61,0.0,12.8,Rain
"Ottawa, ON",2020-07-12,22.8,26.9,20.3,77.08,7.8,0.0,23.9,Rain
"Ottawa, ON",2020-07-13,21.9,25.7,17.6,69.51,0.0,0.0,16.4,Clear
"Ottawa, ON",2020-07-14,22.8,27.7,17.7,67.59,0.0,0.0,20.3,Clear
"Ottawa, ON",2020-07-15,22.0,27.3,16.1,60.33,0.0,0.0,18.1,Clear
"Ottawa, ON",2020-07-16,22.7,26.8,18.1,75.47,1.3,0.0,22.0,Rain
"Ottawa, ON",2020-07-17,25.3,31.1,20.6,65.34,4.64,0.0,18.2,Rain
"Ottawa, ON",2020-07-18,26.3,32.1,18.1,56.99,24.1,0.0,18.1,Rain
"Ottawa, ON",2020-07-19,25.8,31.1,21.7,76.97,27.59,0.0,32.5,Rain
"Ottawa, ON",2020-07-20,24.3,28.1,20.8,68.76,7.5,0.0,23.9,Rain
"Ottawa, ON",2020-07-21,21.3,25.1,17.0,59.37,0.0,0.0,14.5,Clear
"Ottawa, ON",2020-07-22,19.8,25.3,16.7,77.15,6.08,0.0,16.2,Rain
"Ottawa, ON",2020-07-23,20.8,26.0,17.6,82.2,1.35,0.0,16.4,Rain
"Ottawa, ON",2020-07-24,22.6,29.3,14.2,65.05,0.0,0.0,11.0,Clear
"Ottawa, ON",2020-07-25,24.2,31.1,15.1,58.97,0.0,0.0,14.7,Clear
"Ottawa, ON",2020-07-26,28.3,34.2,21.5,54.44,0.0,0.0,24.0,Clear
"Ottawa, ON",2020-07-27,27.4,31.1,23.5,72.05,2.22,0.0,25.4,Rain
"Ottawa, ON",2020-07-28,25.5,30.0,21.5,54.46,0.0,0.0,21.9,Clear
"Ottawa, ON",2020-07-29,21.7,28.1,17.5,72.69,54.6,0.0,14.7,Rain
"Ottawa, ON",2020-07-30,20.8,25.1,15.8,81.24,13.79,0.0,12.7,Rain
"Ottawa, ON",2020-07-31,22.7,28.3,16.3,67.97,0.0,0.0,12.8,Clear
"Ottawa, ON",2020-08-01,23.9,29.6,16.0,64.99,0.0,0.0,16.1,Clear
"Ottawa, ON",2020-08-02,21.0,23.3,19.4,88.76,69.62,0.0,14.5,Rain
"Ottawa, ON",2020-08-03,20.8,23.9,16.6,79.04,3.53,0.0,23.9,Rain
"Ottawa, ON",2020-08-04,19.3,20.8,17.3,92.39,40.08,0.0,14.5,Rain
"Ottawa, ON",2020-08-05,19.6,22.8,17.6,72.74,2.32,0.0,25.7,Rain
"Ottawa, ON",2020-08-06,19.5,24.8,14.8,64.52,0.0,0.0,16.3,Clear
"Ottawa, ON",2020-08-07,20.4,26.8,12.8,67.75,0.0,0.0,12.6,Clear
"Ottawa, ON",2020-08-08,22.2,28.6,13.8,66.95,0.0,0.0,12.7,Clear
"Ottawa, ON",2020-08-09,20.7,23.0,18.4,85.4,1.3,0.0,17.8,Rain
"Ottawa, ON",2020-08-10,22.7,28.8,18.5,85.58,5.75,0.0,16.4,Rain
"Ottawa, ON",2020-08-11,23.4,30.6,19.2,85.64,8.09,0.0,23.6,Rain
"Ottawa, ON",2020-08-12,23.5,29.5,18.3,68.56,0.0,0.0,12.7,Clear
"Ottawa, ON",2020-08-13,23.0,28.8,16.0,63.06,0.0,0.0,16.3,Clear
"Ottawa, ON",2020-08-14,22.1,27.1,17.3,58.95,0.0,0.0,16.4,Clear
"Ottawa, ON",2020-08-15,21.9,28.0,15.7,64.62,0.0,0.0,18.1,Clear
"Ottawa, ON",2020-08-16,20.2,27.5,17.2,81.67,32.12,0.0,16.4,Rain
"Ottawa, ON",2020-08-17,19.7,24.9,16.1,82.06,40.19,0.0,11.1,Rain
"Ottawa, ON",2020-08-18,17.8,22.3,14.5,75.36,4.83,0.0,20.1,Rain
"Ottawa, ON",2020-08-19,16.1,20.5,12.0,73.17,0.0,0.0,18.1,Clear
"Ottawa, ON",2020-08-20,15.9,19.3,9.6,79.68,0.2,0.0,9.3,Rain
"Ottawa, ON",2020-08-21,19.2,22.6,15.8,81.25,1.0,0.0,12.9,Rain
"Ottawa, ON",2020-08-22,21.1,26.6,15.5,70.21,0.0,0.0,12.8,Clear
"Ottawa, ON",2020-08-23,22.4,27.8,18.5,80.23,21.88,0.0,14.4,Rain
"Ottawa, ON",2020-08-24,22.2,28.1,17.6,84.96,21.19,0.0,14.6,Rain
"Ottawa, ON",2020-08-25,19.9,22.5,13.3,73.51,0.7,0.0,25.5,Rain
"Ottawa, ON",2020-08-26,13.9,18.3,9.3,63.81,0.2,0.0,20.3,Rain
"Ottawa, ON",2020-08-27,13.2,16.3,10.0,85.03,3.1,0.0,11.0,Rain
"Ottawa, ON",2020-08-28,17.0,21.8,12.3,77.13,0.0,0.0,12.6,Clear
"Ottawa, ON",2020-08-29,15.3,16.8,14.1,92.49,38.23,0.0,20.5,Rain
"Ottawa, ON",2020-08-30,15.6,19.8,12.3,73.41,1.5,0.0,20.3,Rain
"Ottawa, ON",2020-08-31,16.0,21.6,7.6,70.15,0.0,0.0,11.0,Clear
"Ottawa, ON",2020-09-01,19.2,24.3,13.1,79.18,1.05,0.0,20.3,Rain
"Ottawa, ON",2020-09-02,21.2,26.3,17.8,83.7,17.26,0.0,28.9,Rain
"Ottawa, ON",2020-09-03,19.3,23.6,14.5,74.44,2.7,0.0,22.0,Rain
"Ottawa, ON",2020-09-04,16.5,20.5,12.6,66.35,0.8,0.0,23.5,Rain
"Ottawa, ON",2020-09-05,14.2,20.3,9.8,73.56,2.1,0.0,22.1,Rain
"Ottawa, ON",2020-09-06,14.4,19.5,9.0,73.78,0.3,0.0,14.7,Rain
"Ottawa, ON",2020-09-07,18.4,24.1,11.4,76.7,7.85,0.0,41.6,Rain
"Ottawa, ON",2020-09-08,14.7,18.1,10.8,77.51,2.6,0.0,14.6,Rain
"Ottawa, ON",2020-09-09,13.6,15.6,12.2,89.33,5.2,0.0,18.1,Rain
"Ottawa, ON",2020-09-10,12.8,14.8,10.5,87.04,0.0,0.0,18.1,Clear
"Ottawa, ON",2020-09-11,12.1,17.3,7.8,73.2,0.0,0.0,12.8,Clear
"Ottawa, ON",2020-09-12,13.3,20.1,5.3,74.88,0.2,0.0,14.6,Rain
"Ottawa, ON",2020-09-13,17.2,21.5,14.6,82.91,9.76,0.0,27.4,Rain
"Ottawa, ON",2020-09-14,11.9,15.8,5.6,67.52,1.35,0.0,23.5,Rain
"Ottawa, ON",2020-09-15,9.5,14.1,3.1,77.54,0.2,0.0,16.4,Rain
"Ottawa, ON",2020-09-16,16.8,21.8,8.8,70.76,1.9,0.0,36.6,Rain
"Ottawa, ON",2020-09-17,11.8,14.8,6.0,66.79,0.0,0.0,16.4,Clear
"Ottawa, ON",2020-09-18,8.0,13.1,3.1,61.95,0.0,0.0,18.2,Clear
"Ottawa, ON",2020-09-19,7.6,13.1,1.6,61.62,0.0,0.0,14.5,Clear
"Ottawa, ON",2020-09-20,9.3,14.8,3.6,61.65,0.0,0.0,9.3,Clear
"Ottawa, ON",2020-09-21,9.2,17.5,1.3,69.16,0.0,0.0,9.2,Clear
"Ottawa, ON",2020-09-22,11.3,19.1,2.3,70.52,0.0,0.0,11.0,Clear
"Ottawa, ON",2020-09-23,16.6,22.8,12.0,70.88,0.0,0.0,18.2,Clear
"Ottawa, ON",2020-09-24,14.5,16.9,11.6,79.65,0.0,0.0,11.0,Clear
"Ottawa, ON",2020-09-25,13.6,17.9,11.0,63.72,0.0,0.0,14.6,Clear
"Ottawa, ON",2020-09-26,16.5,25.6,8.6,69.91,0.3,0.0,23.8,Rain
"Ottawa, ON",2020-09-27,20.5,25.3,17.1,74.32,0.0,0.0,28.8,Clear
"Ottawa, ON",2020-09-28,21.1,26.1,15.4,74.47,0.3,0.0,23.6,Rain
"Ottawa, ON",2020-09-29,17.5,21.7,13.6,79.74,9.57,0.0,20.3,Rain
"Ottawa, ON",2020-09-30,12.7,15.1,10.8,86.37,25.35,0.0,31.4,Rain
"Ottawa, ON",2020-10-01,12.5,17.3,8.9,81.17,3.8,0.0,22.1,Rain
"Ottawa, ON",2020-10-02,9.7,11.6,7.0,87.57,9.2,0.0,14.6,Rain
"Ottawa, ON",2020-10-03,7.5,11.6,4.6,77.79,0.0,0.0,9.1,Clear
"Ottawa, ON",2020-10-04,9.3,14.0,5.6,85.19,1.95,0.0,18.0,Rain
"Ottawa, ON",2020-10-05,9.7,12.0,7.1,87.48,2.72,0.0,14.6,Rain
"Ottawa, ON",2020-10-06,12.0,15.5,7.2,78.18,0.0,0.0,27.6,Clear
"Ottawa, ON",2020-10-07,12.1,15.9,7.6,78.29,25.11,0.0,34.8,Rain
"Ottawa, ON",2020-10-08,6.1,9.1,1.6,65.05,0.0,0.0,24.0,Clear
"Ottawa, ON",2020-10-09,7.9,14.1,-0.2,71.22,0.2,0.0,22.3,Rain
"Ottawa, ON",2020-10-10,16.3,22.1,8.3,64.03,7.95,0.0,31.0,Rain
"Ottawa, ON",2020-10-11,6.4,10.3,2.8,62.6,0.0,0.0,16.1,Clear
"Ottawa, ON",2020-10-12,7.8,13.3,1.6,63.1,0.0,0.0,21.8,Clear
"Ottawa, ON",2020-10-13,9.3,11.9,7.6,94.77,18.17,0.0,14.5,Rain
"Ottawa, ON",2020-10-14,9.7,15.1,4.4,76.26,1.65,0.0,22.2,Rain
"Ottawa, ON",2020-10-15,11.5,17.7,8.5,77.7,11.44,0.0,24.0,Rain
"Ottawa, ON",2020-10-16,8.3,10.5,3.0,85.78,7.4,0.0,20.3,Rain
"Ottawa, ON",2020-10-17,6.5,13.3,-0.1,72.62,0.5,0.0,20.2,Rain
"Ottawa, ON",2020-10-18,9.9,13.8,4.3,56.33,0.0,0.0,23.7,Clear
"Ottawa, ON",2020-10-19,7.6,13.3,5.6,81.34,20.2,0.0,20.3,Rain
"Ottawa, ON",2020-10-20,6.0,9.0,3.5,81.69,13.47,0.0,20.3,Rain
"Ottawa, ON",2020-10-21,8.7,14.4,4.0,86.99,14.05,0.0,22.0,Rain
"Ottawa, ON",2020-10-22,8.8,11.7,2.7,86.05,0.3,0.0,11.0,Rain
"Ottawa, ON",2020-10-23,16.5,24.1,9.8,74.75,5.09,0.0,29.2,Rain
"Ottawa, ON",2020-10-24,7.2,18.8,2.8,70.62,9.29,0.0,31.1,Rain
"Ottawa, ON",2020-10-25,2.7,5.6,-0.4,55.95,0.0,0.0,12.8,Clear
"Ottawa, ON",2020-10-26,2.2,3.1,-0.4,82.25,10.69,0.0,18.1,Rain
"Ottawa, ON",2020-10-27,0.7,2.8,-1.4,69.46,1.3,0.0,18.0,Rain
"Ottawa, ON",2020-10-28,4.0,8.5,-0.6,75.79,1.0,0.0,24.0,Rain
"Ottawa, ON",2020-10-29,5.2,7.1,-2.1,74.17,0.3,0.0,12.7,Rain
"Ottawa, ON",2020-10-30,-0.9,3.3,-4.4,57.72,0.0,0.0,18.1,Clear
"Ottawa, ON",2020-10-31,0.5,6.0,-5.2,65.87,0.0,0.0,18.2,Clear
"Ottawa, ON",2020-11-01,4.4,8.0,-0.4,79.21,6.85,0.0,22.1,Rain
"Ottawa, ON",2020-11-02,-0.5,2.8,-2.2,70.13,3.28,0.0,36.7,Snow
"Ottawa, ON",2020-11-03,-1.5,0.3,-3.1,64.24,4.25,0.0,29.5,Snow
"Ottawa, ON",2020-11-04,2.9,11.4,-1.9,70.13,0.0,0.0,16.4,Clear
"Ottawa, ON",2020-11-05,9.3,18.3,-0.4,69.8,0.0,0.0,25.8,Clear
"Ottawa, ON",2020-11-06,12.9,18.1,6.6,69.81,0.2,0.0,23.9,Rain
"Ottawa, ON",2020-11-07,13.8,20.1,8.5,73.64,0.0,0.0,22.1,Clear
"Ottawa, ON",2020-11-08,12.5,20.9,5.4,73.43,0.0,0.0,16.4,Clear
"Ottawa, ON",2020-11-09,12.8,21.5,6.2,71.98,0.3,0.0,20.3,Rain
"Ottawa, ON",2020-11-10,14.2,21.8,6.8,73.01,0.0,0.0,22.1,Clear
"Ottawa, ON",2020-11-11,15.6,19.8,6.1,71.53,0.61,0.0,31.3,Rain
"Ottawa, ON",2020-11-12,3.9,7.6,-1.0,68.1,0.0,0.0,14.5,Clear
"Ottawa, ON",2020-11-13,1.8,5.8,-2.2,81.81,0.0,0.0,18.1,Clear
"Ottawa, ON",2020-11-14,1.9,4.6,-3.5,64.82,0.0,0.0,22.1,Clear
"Ottawa, ON",2020-11-15,1.7,8.8,-4.2,78.3,7.72,0.0,38.5,Rain
"Ottawa, ON",2020-11-16,4.9,7.1,1.5,66.26,2.35,0.0,40.2,Rain
"Ottawa, ON",2020-11-17,-1.3,1.6,-7.3,64.6,0.9,0.0,25.7,Snow
"Ottawa, ON",2020-11-18,-6.1,-3.4,-7.9,58.74,0.3,0.0,16.3,Snow
"Ottawa, ON",2020-11-19,1.7,7.7,-5.0,63.42,0.0,0.0,20.3,Clear
"Ottawa, ON",2020-11-20,8.1,14.7,0.9,67.42,1.05,0.0,24.1,Rain
"Ottawa, ON",2020-11-21,3.0,8.6,-2.9,61.68,0.0,0.0,25.6,Clear
"Ottawa, ON",2020-11-22,-2.4,-0.3,-5.6,82.49,11.98,0.0,20.3,Snow
"Ottawa, ON",2020-11-23,0.1,1.1,-1.2,87.13,10.69,0.0,23.9,Rain
"Ottawa, ON",2020-11-24,-4.7,0.1,-7.5,65.36,0.0,0.0,27.1,Clear
"Ottawa, ON",2020-11-25,-3.8,-0.5,-6.1,87.31,12.27,0.0,18.1,Snow
"Ottawa, ON",2020-11-26,1.0,1.9,-0.4,97.07,12.75,0.0,14.6,Rain
"Ottawa, ON",2020-11-27,2.6,4.2,1.4,95.82,2.35,0.0,12.7,Rain
"Ottawa, ON",2020-11-28,2.9,4.4,0.6,85.76,1.1,0.0,16.4,Rain
"Ottawa, ON",2020-11-29,3.7,7.3,1.1,76.72,0.0,0.0,12.9,Clear
"Ottawa, ON",2020-11-30,2.6,5.0,0.6,92.16,12.9,0.0,23.9,Rain
"Ottawa, ON",2020-12-01,4.0,5.3,2.2,94.02,6.66,0.0,25.3,Rain
"Ottawa, ON",2020-12-02,-1.4,1.7,-3.4,85.19,2.67,0.0,25.2,Snow
"Ottawa, ON",2020-12-03,0.7,3.6,-5.1,80.36,1.25,0.0,27.4,Rain
"Ottawa, ON",2020-12-04,2.1,3.3,0.6,91.67,6.54,0.0,16.5,Rain
"Ottawa, ON",2020-12-05,-0.9,1.3,-3.7,87.08,0.0,0.0,24.0,Clear
"Ottawa, ON",2020-12-06,-3.5,-1.2,-4.9,71.69,0.0,0.0,31.2,Clear
"Ottawa, ON",2020-12-07,-5.0,-2.7,-6.4,70.64,0.0,0.0,18.2,Clear
"Ottawa, ON",2020-12-08,-6.6,-5.0,-8.4,73.79,0.0,0.0,14.7,Clear
"Ottawa, ON",2020-12-09,-1.9,1.3,-6.0,92.22,9.36,0.0,14.6,Snow
"Ottawa, ON",2020-12-10,0.5,2.0,-1.4,77.72,0.0,0.0,22.0,Clear
"Ottawa, ON",2020-12-11,1.5,3.7,-0.7,84.41,0.0,0.0,11.0,Clear
"Ottawa, ON",2020-12-12,1.1,2.1,-0.4,88.12,6.37,0.0,29.1,Rain
"Ottawa, ON",2020-12-13,0.6,6.8,-3.4,78.99,0.75,0.0,29.2,Rain
"Ottawa, ON",2020-12-14,-3.0,-0.9,-4.4,76.77,0.75,0.0,29.2,Snow
"Ottawa, ON",2020-12-15,-10.9,-4.4,-15.2,59.66,0.2,0.0,29.2,Snow
"Ottawa, ON",2020-12-16,-14.9,-12.3,-17.2,61.94,0.0,0.0,27.4,Clear
"Ottawa, ON",2020-12-17,-9.4,-4.6,-12.6,46.09,0.0,0.0,22.1,Clear
"Ottawa, ON",2020-12-18,-9.6,-4.5,-13.2,63.31,0.25,0.0,10.9,Snow
"Ottawa, ON",2020-12-19,-7.9,-3.7,-12.9,77.81,1.05,0.0,9.3,Snow
"Ottawa, ON",2020-12-20,-1.6,1.3,-3.9,87.38,5.22,0.0,18.2,Snow
"Ottawa, ON",2020-12-21,1.6,3.0,0.8,88.56,2.86,0.0,22.0,Rain
"Ottawa, ON",2020-12-22,-1.5,1.4,-7.7,84.84,1.35,0.0,31.3,Snow
"Ottawa, ON",2020-12-23,-6.4,-4.0,-9.0,79.29,0.58,0.0,20.1,Snow
"Ottawa, ON",2020-12-24,3.4,8.6,-2.8,87.53,19.78,0.0,22.2,Rain
"Ottawa, ON",2020-12-25,3.0,5.6,-2.4,91.17,36.21,0.0,25.7,Rain
"Ottawa, ON",2020-12-26,-6.5,-2.2,-8.6,73.28,3.08,0.0,25.7,Snow
"Ottawa, ON",2020-12-27,-6.4,-3.8,-9.2,67.3,0.0,0.0,14.7,Clear
"Ottawa, ON",2020-12-28,-0.9,4.1,-4.3,81.58,6.42,0.0,31.0,Snow
"Ottawa, ON",2020-12-29,-8.6,-5.8,-11.2,68.5,0.0,0.0,22.2,Clear
"Ottawa, ON",2020-12-30,-4.8,2.1,-9.2,85.95,10.25,0.0,16.2,Snow
"Ottawa, ON",2020-12-31,-0.7,3.3,-4.8,72.17,2.7,0.0,25.6,Snow
"Quebec City, QC",2020-01-01,-3.7,-1.8,-6.6,86.02,8.07,0.0,12.1,"Snow, Partially cloudy"
"Quebec City, QC",2020-01-02,-2.7,-1.2,-4.0,81.41,2.1,0.0,11.2,Snow
"Quebec City, QC",2020-01-03,-0.2,1.3,-2.5,92.71,3.25,0.0,8.8,"Snow, Partially cloudy"
"Quebec City, QC",2020-01-04,-1.9,0.3,-3.7,81.45,0.5,0.0,12.0,Snow
"Quebec City, QC",2020-01-05,-8.1,-3.8,-14.7,73.14,4.86,0.0,19.9,Snow
"Quebec City, QC",2020-01-06,-13.6,-9.9,-19.1,75.82,2.93,0.0,8.5,"Snow, Partially cloudy"
"Quebec City, QC",2020-01-07,-10.8,-6.3,-14.7,80.93,3.05,0.0,9.1,Snow
"Quebec City, QC",2020-01-08,-6.8,-3.6,-10.9,83.09,6.59,0.0,20.0,Snow
"Quebec City, QC",2020-01-09,-14.7,-10.8,-17.2,57.79,0.25,0.0,18.4,Snow
"Quebec City, QC",2020-01-10,-7.3,-1.3,-14.4,75.68,5.7,0.0,9.2,"Snow, Partially cloudy"
"Quebec City, QC",2020-01-11,-0.3,1.9,-4.7,94.94,36.71,0.0,16.6,Snow
"Quebec City, QC",2020-01-12,-9.6,-5.7,-13.3,82.83,29.26,0.0,24.6,Snow
"Quebec City, QC",2020-01-13,-12.4,-10.3,-14.7,80.01,2.71,0.0,15.0,"Snow, Partially cloudy"
